ID,loc,title,bedrom,bathroom,parking_space,price
11180,Bayelsa,Penthouse,9.0,1.0,4.0,5300428.403
757,Enugu,Townhouse,1.0,1.0,4.0,1407879.449
1282,Delta,Townhouse,1.0,,2.0,1812662.89
2987,Gombe,Townhouse,,1.0,1.0,2080939.919
1844,,Semi-detached duplex,5.0,2.0,2.0,1579472.628
1716,Akwa Ibom,Mansion,4.0,5.0,5.0,4822928.063
554,Adamawa,,4.0,1.0,4.0,1593330.417
1602,Gombe,Mansion,2.0,1.0,3.0,934021.7257
4111,Kadna,Bungalow,,6.0,5.0,1446035.601
16,Ogun,Mansion,9.0,5.0,,6502621.156
224,Benue,Mansion,7.0,2.0,5.0,4051785.601
7450,Taraba,Penthouse,4.0,1.0,2.0,2081364.95
2791,Osun,Flat,9.0,,6.0,2811459.169
5329,Abia,Detached duplex,8.0,3.0,4.0,2602971.13
5217,Lagos,,6.0,,5.0,4527344.471
2185,Kadna,,3.0,3.0,4.0,1195633.692
10975,,Penthouse,6.0,5.0,5.0,2588466.202
4262,Lagos,,5.0,7.0,2.0,3305529.857
3352,,Flat,7.0,2.0,5.0,1905067.519
597,Anambra,Townhouse,9.0,2.0,5.0,3386489.775
9468,Enugu,Townhouse,2.0,,5.0,1938588.681
10342,Sokoto,Bungalow,3.0,6.0,1.0,1223207.303
491,Kogi,Bungalow,2.0,,4.0,909620.7398
946,Bayelsa,,1.0,1.0,3.0,1571371.816
542,Kadna,Terrace duplex,3.0,1.0,2.0,1246637.982
1684,Oyo,Semi-detached duplex,5.0,2.0,3.0,1967086.906
483,Imo,Mansion,4.0,1.0,,4373806.511
7227,Kogi,,6.0,1.0,4.0,2642692.608
1208,Ondo,Apartment,2.0,3.0,2.0,1198017.787
3106,Enugu,Mansion,4.0,4.0,,3921466.838
653,,Townhouse,2.0,,2.0,1110997.249
2108,Ebonyi,Flat,,2.0,3.0,936463.9214
8372,Kogi,Detached duplex,,4.0,3.0,2649526.853
3998,Kogi,Apartment,2.0,,4.0,925798.3555
11047,,Penthouse,3.0,1.0,2.0,1640624.459
8143,,,6.0,1.0,3.0,2767481.646
725,Borno,Detached duplex,,,1.0,1294926.129
5942,Imo,Detached duplex,2.0,1.0,3.0,1565600.869
12271,Zamfara,Flat,9.0,2.0,4.0,2261710.736
11855,Nasarawa,Terrace duplex,7.0,,2.0,2464346.429
985,Kadna,Flat,4.0,1.0,3.0,1323498.728
10698,Oyo,,8.0,3.0,3.0,3828413.211
2950,Kwara,Detached duplex,8.0,3.0,4.0,2866085.726
956,,Semi-detached duplex,2.0,2.0,4.0,1167762.409
12370,Imo,Detached duplex,3.0,2.0,5.0,1908271.142
1492,Lagos,Penthouse,3.0,1.0,3.0,2976370.334
2431,,Semi-detached duplex,3.0,2.0,3.0,2022947.711
10084,Enugu,Penthouse,2.0,,2.0,1965148.397
793,Oyo,Bungalow,2.0,2.0,1.0,1313077.715
6056,Ondo,Apartment,,1.0,3.0,969791.5932
2867,Imo,Detached duplex,5.0,2.0,3.0,2227251.634
9871,Abia,Flat,8.0,2.0,6.0,2109688.284
592,Adamawa,,1.0,1.0,3.0,818945.0648
9050,Delta,Apartment,2.0,1.0,3.0,1351807.605
2758,Adamawa,Townhouse,4.0,2.0,3.0,1745386.094
6503,Rivers,Detached duplex,1.0,4.0,2.0,2071962.932
1835,Lagos,,4.0,2.0,3.0,5151839.658
1718,Delta,Penthouse,4.0,2.0,1.0,3194896.027
11226,,Mansion,7.0,6.0,4.0,6123476.439
2462,Ebonyi,,1.0,1.0,3.0,924169.2685
11794,Katsina,Townhouse,2.0,2.0,5.0,1386003.683
2087,Cross River,Terrace duplex,5.0,1.0,,2173165.097
5044,Zamfara,Semi-detached duplex,2.0,,5.0,1124323.032
1933,Nasarawa,Townhouse,2.0,2.0,2.0,1371523.088
1774,Imo,Apartment,5.0,1.0,2.0,1489290.567
3024,Abia,Mansion,3.0,4.0,3.0,2522677.598
670,Akwa Ibom,Detached duplex,2.0,2.0,1.0,1986853.452
12187,Taraba,Flat,5.0,4.0,,1675461.031
10088,Bauchi,Semi-detached duplex,4.0,,3.0,1570721.067
9537,Kano,Townhouse,1.0,5.0,,1432455.901
3329,Nasarawa,Detached duplex,2.0,1.0,4.0,1673732.156
355,Delta,Flat,3.0,7.0,3.0,2030385.538
2137,Benue,Apartment,4.0,,4.0,1342888.889
11015,Ogun,Apartment,9.0,1.0,,2720272.834
4322,,Terrace duplex,1.0,2.0,5.0,1329583.176
2744,,Flat,7.0,2.0,6.0,1923285.561
1833,Sokoto,Penthouse,,,1.0,1410820.148
470,Kano,Apartment,1.0,1.0,4.0,921800.0599
12144,Kano,Detached duplex,6.0,4.0,6.0,2751707.593
9992,Benue,Semi-detached duplex,2.0,7.0,4.0,1415638.945
849,Kadna,Townhouse,,2.0,2.0,1693441.052
3303,Edo,Detached duplex,6.0,5.0,3.0,2943184.37
10024,,Mansion,7.0,6.0,3.0,3800766.449
9133,Ebonyi,Penthouse,8.0,1.0,5.0,2878368.522
10743,Gombe,,9.0,7.0,3.0,2811670.496
1498,Nasarawa,Semi-detached duplex,5.0,1.0,2.0,1910156.054
10498,Kadna,Flat,,5.0,2.0,2313025.981
1212,Benue,Mansion,8.0,4.0,2.0,4372432.869
193,Nasarawa,Detached duplex,5.0,,4.0,2178587.865
5206,Osun,Bungalow,5.0,2.0,5.0,1852687.243
1570,Abia,Townhouse,1.0,1.0,4.0,1047969.411
11989,Cross River,Penthouse,8.0,5.0,5.0,4368162.715
2378,Yobe,Townhouse,5.0,2.0,4.0,1614057.608
6169,Enugu,Apartment,3.0,4.0,3.0,1444434.478
9900,Ekiti,Flat,8.0,4.0,6.0,2565460.439
3392,Oyo,Terrace duplex,5.0,2.0,,1996565.547
816,Ekiti,Mansion,5.0,2.0,,2212064.715
1940,Cross River,Terrace duplex,2.0,1.0,,1538150.358
3398,Zamfara,Flat,2.0,1.0,1.0,862144.7132
3222,Imo,Penthouse,1.0,2.0,,1691784.693
2431,Kwara,Apartment,5.0,1.0,2.0,1370551.123
2604,Oyo,Detached duplex,3.0,2.0,1.0,1859677.866
2243,,Detached duplex,1.0,7.0,3.0,1807195.167
1965,Cross River,,5.0,1.0,3.0,2330569.938
501,Cross River,Cottage,,2.0,2.0,1228352.304
1920,Sokoto,Cottage,1.0,2.0,1.0,869452.4672
9968,Sokoto,Bungalow,9.0,3.0,4.0,2289119.981
9026,Oyo,Apartment,2.0,5.0,,1357631.113
1455,Adamawa,Terrace duplex,1.0,2.0,,1039990.071
3469,Enugu,Apartment,9.0,6.0,5.0,2769062.597
917,Adamawa,Penthouse,5.0,1.0,,2432537.769
3315,Oyo,Apartment,6.0,5.0,5.0,2117304.622
978,Cross River,Semi-detached duplex,,4.0,5.0,2719500.697
3020,Plateau,Semi-detached duplex,4.0,2.0,,1517545.947
888,Taraba,Apartment,9.0,7.0,2.0,2362320.881
6731,Ekiti,Terrace duplex,9.0,,6.0,3053944.263
1472,,Flat,5.0,2.0,2.0,1506282.754
10373,Delta,Flat,1.0,6.0,6.0,1632758.696
5178,Yobe,Detached duplex,1.0,6.0,2.0,1223194.406
6761,Ondo,Semi-detached duplex,,3.0,6.0,2738693.077
12472,Plateau,Mansion,7.0,4.0,5.0,4200578.65
3763,Cross River,Terrace duplex,3.0,,3.0,1940768.613
2674,,Penthouse,5.0,1.0,3.0,2532640.336
11514,Jigawa,Detached duplex,,5.0,6.0,1477937.692
2670,Edo,Mansion,1.0,2.0,3.0,4102684.732
2814,Rivers,Apartment,5.0,1.0,6.0,2209660.953
7193,Ogun,Mansion,7.0,2.0,,5258407.126
1852,,Mansion,,3.0,2.0,2414312.789
1772,Borno,Apartment,4.0,1.0,4.0,1191577.145
514,Ondo,Mansion,1.0,,1.0,1540703.692
11266,Ebonyi,,5.0,4.0,1.0,1790971.787
9457,Bayelsa,Flat,5.0,,,2507963.774
7346,Kano,Apartment,7.0,7.0,1.0,2133794.864
12236,Borno,Mansion,4.0,1.0,5.0,2695904.341
2931,Kebbi,Penthouse,4.0,1.0,3.0,1408543.054
2720,Kano,Mansion,3.0,,3.0,1771062.119
3668,,Terrace duplex,7.0,2.0,2.0,2000113.153
8805,Jigawa,Mansion,,7.0,1.0,3779327.708
1569,Lagos,Bungalow,8.0,,5.0,4125031.276
2905,Ogun,Mansion,1.0,1.0,4.0,5048835.372
3312,Benue,Terrace duplex,4.0,1.0,2.0,1434967.08
10877,Ogun,Semi-detached duplex,4.0,6.0,5.0,2336688.649
9075,Bayelsa,,9.0,5.0,6.0,3511971.663
3634,Jigawa,Semi-detached duplex,2.0,2.0,4.0,1087710.154
1731,Gombe,Detached duplex,1.0,2.0,,861080.8406
2591,Borno,Mansion,3.0,2.0,3.0,3476751.936
11968,Imo,,5.0,3.0,2.0,1989447.087
2182,Anambra,Semi-detached duplex,1.0,2.0,3.0,1267542.291
5478,Sokoto,Mansion,2.0,4.0,1.0,2158954.11
5310,Cross River,Mansion,6.0,4.0,4.0,5065657.997
914,Bayelsa,Apartment,,1.0,3.0,1946294.659
2254,Abia,,3.0,3.0,,1314289.582
2950,Rivers,,5.0,1.0,3.0,2121358.432
9269,Borno,Townhouse,,5.0,5.0,2117304.622
7943,Plateau,Townhouse,,3.0,6.0,2289380.923
11206,,Mansion,4.0,4.0,3.0,3156324.886
3648,,Flat,7.0,1.0,6.0,2428616.749
11730,Kebbi,Mansion,9.0,6.0,6.0,4520066.21
3201,Kogi,Semi-detached duplex,,2.0,1.0,983903.9596
3515,Jigawa,Semi-detached duplex,8.0,,1.0,2237447.516
8985,Bayelsa,Flat,8.0,3.0,6.0,3513026.106
3340,,Flat,3.0,5.0,3.0,1936410.981
936,,Bungalow,8.0,1.0,5.0,2622443.3
2488,Benue,Apartment,4.0,3.0,3.0,1352080.093
3859,Niger,Penthouse,1.0,1.0,2.0,1623143.197
1536,Anambra,Detached duplex,8.0,7.0,5.0,3643458.72
7737,,Apartment,2.0,6.0,4.0,1107991.117
4069,Nasarawa,Bungalow,3.0,4.0,2.0,1455241.221
8802,Kwara,Terrace duplex,,6.0,4.0,1572568.533
3920,Rivers,Flat,5.0,1.0,1.0,2081466.705
460,Katsina,Apartment,5.0,2.0,1.0,1413655.276
825,Jigawa,Detached duplex,4.0,3.0,1.0,1680384.785
9609,Gombe,Apartment,9.0,3.0,,2289119.981
7668,Edo,Terrace duplex,7.0,6.0,2.0,2753728.812
1397,Ondo,Apartment,,2.0,2.0,1505222.477
5082,Rivers,Flat,6.0,6.0,3.0,2863373.527
1878,Jigawa,Penthouse,3.0,1.0,6.0,1759041.733
2080,Borno,Flat,8.0,7.0,5.0,2228516.471
9703,Yobe,Flat,,5.0,4.0,2155479.937
3939,Adamawa,Detached duplex,5.0,2.0,,2042596.419
3848,,,1.0,1.0,4.0,3043002.741
8269,,Apartment,8.0,6.0,1.0,2470001.582
11614,Oyo,Detached duplex,,7.0,2.0,2758347.706
9137,Borno,Apartment,9.0,6.0,4.0,2183876.556
1032,Katsina,Apartment,6.0,7.0,1.0,1785143.226
3957,Kadna,Penthouse,3.0,2.0,2.0,1890704.186
1351,Borno,Bungalow,1.0,1.0,,838615.4469
223,Zamfara,Apartment,5.0,6.0,3.0,1466531.895
918,Kebbi,Flat,4.0,1.0,2.0,921401.6952
1020,Ogun,Townhouse,1.0,5.0,5.0,1771086.867
1930,Bayelsa,Townhouse,3.0,2.0,4.0,2410962.558
11,,Flat,5.0,2.0,3.0,2025325.652
349,Cross River,Detached duplex,5.0,,1.0,2479825.484
1388,Taraba,Penthouse,4.0,1.0,2.0,2178945.069
9373,Imo,Semi-detached duplex,4.0,2.0,3.0,1762915.896
8739,Katsina,Bungalow,5.0,5.0,,1748427.123
1590,Ekiti,Terrace duplex,5.0,1.0,,1784954.123
7261,Jigawa,,1.0,5.0,2.0,1388389.54
6942,Gombe,Flat,6.0,7.0,4.0,2024516.113
1428,Yobe,Semi-detached duplex,4.0,2.0,,1331938.043
7140,Yobe,Apartment,8.0,3.0,6.0,1965106.458
10732,Kwara,Mansion,4.0,6.0,2.0,3255668.963
1241,Jigawa,Mansion,,1.0,1.0,3347068.787
11615,Kogi,Flat,8.0,2.0,6.0,2302333.903
1582,Plateau,Cottage,4.0,2.0,4.0,1461579.627
973,Edo,Apartment,,2.0,1.0,1249093.971
1037,Akwa Ibom,Flat,3.0,1.0,3.0,1704618.296
12775,Anambra,Terrace duplex,5.0,2.0,6.0,2234301.476
3645,,Flat,8.0,2.0,5.0,2661599.365
1315,,Penthouse,9.0,2.0,6.0,3520919.737
11930,,Penthouse,6.0,4.0,5.0,2829234.771
1421,Gombe,Apartment,1.0,1.0,3.0,789763.4818
146,Kadna,Penthouse,2.0,6.0,4.0,1925213.223
2105,Ogun,Detached duplex,5.0,2.0,1.0,2672229.137
6611,Anambra,,9.0,7.0,,2712233.944
8011,,Detached duplex,6.0,5.0,5.0,2274358.482
2578,Gombe,Flat,5.0,1.0,,1425280.514
10849,Ondo,Flat,1.0,,3.0,1137539.167
893,Anambra,Flat,3.0,1.0,,1459709.037
3648,Gombe,Flat,3.0,2.0,1.0,1149218.903
276,,Mansion,4.0,1.0,1.0,1685318.268
2507,Yobe,Penthouse,5.0,2.0,4.0,2162015.618
8525,Delta,Bungalow,5.0,,6.0,2306711.209
7507,,Apartment,7.0,7.0,2.0,2154290.162
11729,Osun,Semi-detached duplex,4.0,5.0,6.0,1960905.736
2240,Gombe,Mansion,3.0,,2.0,3693683.341
11643,Kebbi,Terrace duplex,9.0,5.0,3.0,2507488.183
588,,Terrace duplex,1.0,1.0,3.0,1165108.711
2008,Taraba,Flat,4.0,6.0,3.0,1590208.673
3493,Sokoto,Flat,1.0,4.0,,871991.2195
1707,Ondo,Flat,2.0,4.0,,1490341.588
3823,Cross River,Bungalow,6.0,7.0,2.0,2521415.693
4306,,Mansion,5.0,4.0,5.0,4738940.317
9910,Lagos,Semi-detached duplex,9.0,7.0,2.0,4944499.791
7979,Edo,Bungalow,4.0,6.0,5.0,1954061.906
2600,Nasarawa,Flat,4.0,1.0,3.0,1530960.268
3199,Gombe,Penthouse,8.0,3.0,1.0,3147297.346
12289,Borno,Penthouse,7.0,4.0,5.0,2776805.202
11869,Niger,Flat,1.0,3.0,,913645.1539
9965,Ekiti,Terrace duplex,,3.0,5.0,1441042.178
2006,Zamfara,Terrace duplex,9.0,6.0,,2497332.989
2342,,Townhouse,2.0,1.0,4.0,1558180.943
2126,Nasarawa,Semi-detached duplex,,5.0,3.0,1881852.446
3349,Imo,Flat,2.0,1.0,,1138826.329
9470,Yobe,Penthouse,6.0,4.0,4.0,2514321.859
10683,,Detached duplex,5.0,7.0,3.0,3029211.83
774,Adamawa,Apartment,5.0,7.0,5.0,1676546.596
344,Plateau,Flat,5.0,2.0,,1459406.676
1974,Nasarawa,Semi-detached duplex,3.0,2.0,,1521929.756
7417,Kadna,Detached duplex,3.0,,1.0,1609103.892
3073,Delta,Flat,6.0,,1.0,2387774.698
1494,Osun,Mansion,1.0,1.0,4.0,1352960.484
12619,Ekiti,Penthouse,8.0,,5.0,3655079.922
1183,Bayelsa,Apartment,4.0,,5.0,2172651.858
845,Ondo,Mansion,,1.0,1.0,3874815.491
5367,Ondo,,8.0,7.0,4.0,4125219.521
1057,Katsina,Detached duplex,3.0,2.0,2.0,1643465.251
5430,Kano,,6.0,5.0,6.0,2185600.351
455,,Flat,3.0,2.0,2.0,1171593.667
8897,Kano,Semi-detached duplex,6.0,5.0,6.0,2390454.642
2090,Abia,Townhouse,2.0,,3.0,1198619.111
328,,,3.0,1.0,3.0,1752181.642
8339,Taraba,Semi-detached duplex,,4.0,6.0,1356763.962
10130,,Mansion,7.0,1.0,4.0,6384283.705
1140,,Penthouse,8.0,2.0,5.0,3231728.488
817,Enugu,Bungalow,3.0,3.0,2.0,1550402.339
3095,Niger,Cottage,3.0,1.0,4.0,1279621.915
11501,Taraba,Townhouse,6.0,,6.0,2367693.054
10304,,Flat,3.0,,5.0,1766688.973
56,Niger,Terrace duplex,6.0,6.0,1.0,2103724.824
1484,Plateau,Detached duplex,2.0,,4.0,1396734.408
4608,Akwa Ibom,Mansion,7.0,,3.0,5491329.047
4009,Bauchi,Terrace duplex,,4.0,5.0,1550040.859
150,Cross River,Penthouse,2.0,1.0,3.0,2423370.455
1712,Ogun,Terrace duplex,4.0,1.0,3.0,2070485.516
130,Cross River,Terrace duplex,3.0,1.0,1.0,1634694.567
9103,Cross River,Detached duplex,3.0,2.0,2.0,2159486.874
7392,,Bungalow,,,6.0,2427238.899
6394,Bauchi,Flat,,7.0,4.0,1479935.119
10747,Cross River,Terrace duplex,5.0,4.0,6.0,2510308.256
659,Ebonyi,Townhouse,4.0,1.0,1.0,1434217.653
1120,Zamfara,Townhouse,5.0,1.0,,1535003.496
4406,Jigawa,Terrace duplex,8.0,5.0,,2370759.405
12676,Abia,Townhouse,4.0,4.0,,1615838.637
6302,Kebbi,Penthouse,7.0,2.0,2.0,2598912.197
1025,Enugu,Bungalow,6.0,2.0,5.0,2224199.083
10240,Edo,,6.0,4.0,4.0,2492700.366
1309,Kano,,3.0,2.0,1.0,1206965.812
7244,Kebbi,Apartment,3.0,6.0,4.0,1148927.071
866,Anambra,,5.0,2.0,1.0,1368985.71
1838,Imo,Penthouse,1.0,,5.0,1650297.072
185,Akwa Ibom,Semi-detached duplex,,6.0,5.0,3799125.438
402,Ekiti,,4.0,1.0,4.0,1524912.478
254,Katsina,Apartment,2.0,2.0,2.0,1007142.92
8882,Oyo,Semi-detached duplex,3.0,5.0,,1801505.458
362,Kwara,Mansion,6.0,4.0,1.0,3684885.998
2943,Kebbi,Bungalow,2.0,,2.0,655056.462
7161,Ondo,Penthouse,7.0,5.0,4.0,3708423.31
6955,,Townhouse,9.0,1.0,3.0,4232840.993
12026,,Flat,7.0,1.0,1.0,1804786.104
1259,Kadna,Semi-detached duplex,1.0,2.0,4.0,1012806.471
2778,Nasarawa,Apartment,,1.0,,920768.1325
4582,Bayelsa,Flat,8.0,6.0,4.0,3604609.412
12620,,Semi-detached duplex,1.0,2.0,,890117.6416
3232,Kano,Penthouse,1.0,1.0,1.0,1662405.273
9080,Kwara,,9.0,2.0,2.0,2805430.18
314,,Terrace duplex,1.0,2.0,4.0,1744571.092
2109,Kano,Bungalow,1.0,1.0,,1050514.151
8576,Oyo,Apartment,5.0,6.0,6.0,1973357.666
10207,Cross River,Flat,2.0,5.0,2.0,1552477.478
733,Jigawa,Bungalow,,1.0,3.0,976926.0194
9391,Ebonyi,Penthouse,2.0,,5.0,1778026.579
1818,Jigawa,Cottage,4.0,1.0,1.0,1276200.467
10356,Ebonyi,Apartment,5.0,5.0,3.0,1442548.804
2503,Jigawa,Townhouse,,2.0,4.0,1517571.935
1819,Taraba,Flat,4.0,1.0,5.0,1475225.65
2285,Abia,Terrace duplex,3.0,3.0,4.0,1314289.582
11500,Niger,Townhouse,6.0,7.0,4.0,2393953.636
6940,,Townhouse,1.0,5.0,3.0,1403176.905
10691,Edo,,8.0,7.0,4.0,4125219.521
11454,Ekiti,Detached duplex,5.0,5.0,6.0,2558763.887
2304,Edo,Semi-detached duplex,9.0,1.0,5.0,3090948.066
8751,Kebbi,Terrace duplex,6.0,,6.0,2011581.462
8474,Abia,Apartment,8.0,,1.0,1837436.343
11056,Anambra,Penthouse,3.0,,5.0,2428659.242
11791,Osun,Townhouse,7.0,7.0,4.0,2856337.379
3460,Ondo,Apartment,1.0,7.0,2.0,1152588.385
2307,Zamfara,Bungalow,1.0,,3.0,789763.4818
11363,Kano,Bungalow,9.0,2.0,,2682314.595
2888,,Townhouse,5.0,1.0,2.0,2849510.47
368,Bayelsa,Semi-detached duplex,,2.0,4.0,2076833.776
5281,Bauchi,Apartment,,1.0,5.0,884838.2295
1784,Kano,Semi-detached duplex,,2.0,4.0,1138075.157
723,Katsina,Cottage,,1.0,4.0,1028309.951
6069,Kwara,Flat,3.0,2.0,1.0,1237453.712
11653,Anambra,Terrace duplex,,3.0,5.0,2943203.74
3509,Kwara,Mansion,9.0,7.0,,5066226.305
2581,Gombe,Semi-detached duplex,5.0,2.0,4.0,1829264.046
3379,Ogun,Mansion,3.0,2.0,2.0,5438703.962
527,Nasarawa,Flat,1.0,1.0,,933426.0792
9676,Lagos,Penthouse,7.0,7.0,3.0,5991789.973
5404,Lagos,Flat,8.0,6.0,2.0,4125430.448
6610,Gombe,Penthouse,5.0,6.0,2.0,2581172.016
3490,Kogi,Flat,1.0,2.0,3.0,850723.2989
10617,Nasarawa,Detached duplex,,2.0,3.0,2316776.305
4074,Oyo,,1.0,1.0,1.0,1168416.617
1455,Cross River,Detached duplex,4.0,1.0,3.0,2238763.878
11712,Borno,Apartment,6.0,3.0,2.0,1550354.502
3805,Kadna,Semi-detached duplex,5.0,7.0,6.0,2052312.735
8148,Akwa Ibom,Detached duplex,,6.0,6.0,3905925.228
2041,Kadna,Bungalow,3.0,1.0,3.0,1218130.28
1835,Kebbi,Apartment,1.0,,3.0,591162.7405
2561,Sokoto,Apartment,3.0,2.0,2.0,996509.0315
2747,Benue,Townhouse,,1.0,6.0,2211068.792
3228,,Detached duplex,3.0,2.0,3.0,1373794.089
4418,Lagos,,1.0,5.0,4.0,3416094.093
4046,Zamfara,Townhouse,4.0,7.0,4.0,1764168.414
2372,,Bungalow,4.0,1.0,3.0,1309594.728
2658,Taraba,,6.0,4.0,2.0,2224433.89
7468,,Semi-detached duplex,9.0,6.0,1.0,2961834.296
12385,,Penthouse,8.0,2.0,2.0,3130227.967
1845,Osun,Cottage,1.0,,4.0,811621.3709
3852,Benue,Semi-detached duplex,5.0,2.0,4.0,1696376.8
2186,Gombe,Flat,5.0,1.0,4.0,1011220.764
2544,Osun,Flat,8.0,2.0,1.0,2377863.536
2169,Edo,Apartment,,7.0,6.0,2618125.903
10319,Kebbi,Semi-detached duplex,6.0,7.0,6.0,2042416.863
7445,Delta,Semi-detached duplex,4.0,5.0,3.0,2394802.615
5810,Anambra,Bungalow,3.0,4.0,4.0,1641609.954
1503,Benue,Apartment,5.0,2.0,3.0,1431641.323
5379,Plateau,,9.0,7.0,4.0,3707767.149
1658,Ondo,Bungalow,7.0,4.0,5.0,2520059.171
10510,Ekiti,Detached duplex,5.0,3.0,2.0,2333025.04
3858,Taraba,,1.0,4.0,4.0,1124654.469
240,Ondo,Detached duplex,4.0,5.0,4.0,2468584.364
2233,Delta,Detached duplex,3.0,1.0,,2295277.786
2100,Ebonyi,Mansion,,1.0,4.0,1432513.077
10651,Yobe,Apartment,3.0,4.0,,1116901.678
2719,Anambra,Apartment,,6.0,6.0,1209417.038
6306,,Townhouse,6.0,3.0,6.0,2071554.06
7715,Plateau,,7.0,5.0,2.0,2298305.652
3570,Yobe,Bungalow,2.0,3.0,6.0,1062199.464
3408,Sokoto,Apartment,3.0,,3.0,1000690.522
101,Oyo,Detached duplex,,1.0,2.0,1458129.313
9413,,Townhouse,1.0,6.0,1.0,1388669.485
3198,Plateau,Terrace duplex,3.0,1.0,2.0,1362184.499
1568,Delta,,1.0,1.0,2.0,1846968.367
4828,Kebbi,Mansion,,4.0,2.0,2479409.748
185,Abia,Detached duplex,2.0,1.0,3.0,1242950.064
1926,Yobe,,,1.0,4.0,2045842.954
772,Rivers,Apartment,7.0,7.0,5.0,2910425.276
2663,,Townhouse,3.0,1.0,4.0,934869.6117
337,Ebonyi,Detached duplex,2.0,1.0,3.0,1213497.817
7204,Cross River,Semi-detached duplex,6.0,6.0,1.0,2687584.375
1481,Bauchi,Flat,,,6.0,954054.592
2726,Anambra,Penthouse,5.0,2.0,4.0,2869174.142
6798,Zamfara,,8.0,7.0,1.0,2678572.558
8664,Ondo,Apartment,3.0,1.0,2.0,1318877.253
9502,,Apartment,5.0,2.0,5.0,1402481.108
2650,Osun,,5.0,2.0,6.0,2771588.029
620,Rivers,Apartment,5.0,5.0,2.0,2269403.777
976,Anambra,Detached duplex,5.0,1.0,,2258821.338
6739,Yobe,Apartment,9.0,,5.0,2199817.343
5778,Taraba,,5.0,4.0,4.0,2061567.038
2383,Taraba,Terrace duplex,,4.0,4.0,1699051.794
11347,Osun,Mansion,8.0,,3.0,4628382.681
7885,Jigawa,Flat,3.0,1.0,1.0,1086161.073
9852,Nasarawa,Apartment,,6.0,4.0,2360604.212
1367,Kebbi,Townhouse,4.0,1.0,4.0,1111329.91
5716,Benue,Apartment,,4.0,1.0,1521446.689
11425,Borno,Penthouse,4.0,1.0,5.0,1952882.529
4473,,Penthouse,6.0,2.0,,2693595.493
7910,Gombe,Apartment,4.0,7.0,2.0,1443499.034
5631,Yobe,,5.0,2.0,4.0,1656024.327
1500,Enugu,Terrace duplex,,5.0,2.0,2478192.947
10692,Edo,,3.0,1.0,4.0,1524141.757
2425,Abia,,,5.0,6.0,1237324.534
2134,Niger,Flat,4.0,,4.0,1330206.143
2783,Zamfara,Mansion,4.0,2.0,3.0,1601256.006
4784,Gombe,Mansion,2.0,3.0,1.0,2370898.84
9794,Taraba,Townhouse,2.0,1.0,4.0,1320821.842
1631,Cross River,Terrace duplex,5.0,2.0,2.0,2192937.371
5578,Bayelsa,Flat,8.0,6.0,4.0,3604609.412
1633,Imo,Cottage,,2.0,3.0,1888435.88
9192,Oyo,Apartment,2.0,6.0,6.0,1391892.67
1497,Adamawa,Flat,3.0,2.0,,1277381.857
8020,Ekiti,Mansion,3.0,3.0,3.0,3089350.375
10987,,Detached duplex,1.0,,,1187071.276
2647,,Flat,4.0,1.0,2.0,1648328.15
2637,Kano,Bungalow,8.0,3.0,4.0,2483373.586
8347,Kwara,Townhouse,,5.0,1.0,2237564.181
3448,Oyo,Flat,5.0,2.0,,1824022.472
1695,Katsina,Semi-detached duplex,6.0,1.0,2.0,1950945.726
5366,Enugu,Apartment,3.0,2.0,3.0,1375911.363
12728,Yobe,Semi-detached duplex,3.0,,1.0,1283639.092
11941,Ondo,Apartment,6.0,,3.0,1934713.287
1916,Bauchi,,4.0,2.0,3.0,939811.6074
1351,Ebonyi,,3.0,2.0,4.0,1332135.249
2466,Zamfara,Semi-detached duplex,5.0,2.0,2.0,1521593.3
2284,Abia,Terrace duplex,4.0,2.0,,1371385.493
2693,Abia,Semi-detached duplex,2.0,1.0,,1077581.645
1237,Enugu,Apartment,3.0,1.0,5.0,1387194.911
8937,Cross River,Penthouse,1.0,6.0,2.0,2211945.867
4804,Jigawa,Bungalow,6.0,5.0,6.0,1821414.945
2861,Bayelsa,Semi-detached duplex,2.0,1.0,,2075277.676
854,,Bungalow,2.0,1.0,1.0,932045.9386
1505,Akwa Ibom,Penthouse,3.0,5.0,5.0,3094176.761
2282,Niger,Apartment,3.0,1.0,,1097272.029
991,,Townhouse,3.0,4.0,1.0,2386748.92
6161,Katsina,Flat,,5.0,5.0,2177935.25
3956,Benue,Apartment,2.0,2.0,2.0,965282.063
7612,Kadna,Apartment,7.0,,2.0,1932641.13
1864,Rivers,Apartment,1.0,2.0,3.0,1418130.956
792,,Cottage,4.0,2.0,1.0,1022923.171
9596,,Semi-detached duplex,7.0,4.0,5.0,2543399.719
3685,Akwa Ibom,Semi-detached duplex,7.0,5.0,3.0,3156185.621
660,Ogun,Cottage,2.0,,1.0,1640938.361
1314,Kwara,Mansion,1.0,2.0,3.0,3221555.954
1735,,Terrace duplex,1.0,2.0,2.0,897003.5467
6101,Kebbi,Terrace duplex,7.0,5.0,4.0,2133609.953
746,Bayelsa,Cottage,,1.0,4.0,1583814.737
11234,Kano,,1.0,7.0,3.0,1206952.649
10278,Zamfara,Detached duplex,9.0,2.0,2.0,2732910.739
45,Abia,Penthouse,,4.0,5.0,2086502.603
2954,Imo,,5.0,1.0,3.0,2543316.916
2272,Adamawa,Mansion,,1.0,1.0,4031367.533
